age,job,marital,education,default,balance,housing,loan,contact,day,month,duration,campaign,previous,poutcome,deposit
31,blue-collar,married,primary,0,292,1,1,0,30,11,30,18,0,1,0
32,services,married,secondary,0,144,1,0,0,19,11,260,11,0,1,0
52,admin.,married,secondary,0,1113,0,1,1,8,9,83,1,0,1,0
41,entrepreneur,married,tertiary,0,121,1,0,1,5,11,456,1,1,3,0
45,management,married,tertiary,0,904,1,1,0,20,10,14,9,0,1,0
32,admin.,married,tertiary,0,0,1,0,0,5,11,138,1,0,1,0
35,blue-collar,married,secondary,0,67,0,0,0,20,11,60,6,0,1,0
54,technician,married,secondary,0,3967,0,1,1,29,9,90,3,0,1,0
41,self-employed,married,secondary,0,305,1,0,1,13,11,174,2,0,1,0
42,blue-collar,married,primary,0,260,1,0,2,31,9,175,2,0,1,0
59,management,divorced,tertiary,0,258,1,0,1,20,1,33,1,1,0,0
58,retired,married,primary,0,0,0,0,1,4,8,506,1,0,1,0
32,services,single,secondary,0,72,0,0,1,28,9,88,9,0,1,0
56,technician,single,primary,0,145,1,0,2,6,3,124,2,2,2,0
50,management,divorced,tertiary,0,2564,1,0,1,21,6,124,4,8,3,0
45,services,married,primary,0,7811,0,0,0,16,10,143,2,0,1,0
59,retired,married,secondary,0,5744,0,0,0,18,10,632,1,0,1,0
47,blue-collar,married,primary,0,673,1,1,0,6,10,118,4,0,1,0
54,management,single,secondary,0,602,0,0,1,30,9,101,2,0,1,0
40,services,married,secondary,0,9374,1,0,1,21,6,7,8,1,3,0
37,management,married,tertiary,0,5016,0,0,1,8,8,119,1,0,1,0
29,blue-collar,married,secondary,0,508,1,1,0,19,10,262,5,0,1,0
36,blue-collar,married,primary,0,156,1,0,1,21,6,219,2,0,1,0
33,management,married,tertiary,0,0,1,0,1,9,9,310,1,0,1,0
32,management,divorced,tertiary,0,12,0,0,1,17,9,321,1,0,1,0
53,technician,married,secondary,0,7984,1,0,1,2,3,151,1,0,1,0
33,services,married,secondary,0,255,1,1,1,21,6,588,2,2,3,0
36,admin.,married,tertiary,0,211,1,0,0,5,11,146,2,0,1,0
43,unemployed,divorced,secondary,0,1854,0,0,1,13,6,131,2,1,0,0
52,services,married,secondary,0,431,0,0,1,26,8,73,17,0,1,0
40,management,married,tertiary,0,552,0,0,1,28,9,761,8,0,1,0
31,technician,married,secondary,0,465,1,0,1,12,11,259,3,0,1,0
34,services,single,secondary,0,544,1,0,0,27,11,257,2,0,1,0
40,management,married,tertiary,0,7780,0,0,2,4,11,364,1,1,2,0
55,unemployed,single,primary,0,274,0,0,1,9,3,7,5,0,1,0
33,management,married,tertiary,0,1148,0,0,1,19,6,299,1,0,1,0
50,management,married,tertiary,0,67,0,1,0,20,10,156,3,0,1,0
59,retired,divorced,secondary,0,914,0,0,1,28,4,192,1,0,1,0
40,services,married,secondary,0,1293,1,0,1,13,1,128,3,0,1,0
45,admin.,married,secondary,0,111,1,0,1,11,8,173,1,0,1,0
32,management,married,tertiary,0,937,0,0,1,28,8,90,1,2,3,0
50,blue-collar,married,unknown,0,605,1,0,0,15,11,200,1,0,1,0
58,blue-collar,married,secondary,0,1457,1,0,1,8,9,144,4,0,1,0
38,management,married,tertiary,0,1617,1,0,1,16,1,691,1,0,1,0
57,technician,married,secondary,0,29207,1,0,2,21,6,232,2,0,1,0
31,blue-collar,married,secondary,0,812,1,0,1,23,0,245,1,0,1,0
69,retired,married,primary,0,324,0,0,1,12,8,875,1,4,0,0
26,admin.,single,secondary,0,1327,0,0,1,30,2,171,4,0,1,0
30,admin.,married,secondary,0,482,0,0,1,23,1,86,1,0,1,0
49,blue-collar,married,secondary,0,134,1,1,0,27,11,265,2,0,1,0
36,blue-collar,married,primary,0,347,0,0,1,4,3,167,2,0,1,0
37,technician,married,secondary,0,1824,1,0,1,3,9,112,2,2,2,0
55,blue-collar,divorced,primary,0,410,0,1,1,11,9,221,2,0,1,0
31,self-employed,married,secondary,0,581,1,0,1,13,7,845,1,6,3,0
30,technician,divorced,secondary,0,3100,1,0,0,21,11,154,4,0,1,0
36,services,married,secondary,0,0,1,1,1,15,9,201,4,0,1,0
50,self-employed,married,secondary,0,1138,0,0,1,14,8,219,10,0,1,0
53,unknown,married,unknown,0,0,0,0,1,25,8,209,5,0,1,0
39,services,married,secondary,0,304,1,1,0,9,11,323,1,0,1,0
31,technician,married,tertiary,0,313,1,0,1,27,8,114,2,0,1,0
49,blue-collar,married,primary,0,1898,0,0,1,21,8,159,1,0,1,0
35,services,married,secondary,0,142,1,0,1,20,6,315,2,4,3,0
45,blue-collar,married,primary,0,4696,0,0,0,17,10,99,1,0,1,0
30,management,single,secondary,0,135,0,0,1,14,8,112,2,0,1,0
47,self-employed,married,primary,0,574,1,0,1,20,6,137,5,0,1,0
37,blue-collar,married,primary,0,1322,1,0,1,21,6,14,8,1,2,0
35,technician,married,tertiary,0,703,0,0,1,20,1,169,1,0,1,0
41,management,single,tertiary,0,0,0,0,1,7,8,91,2,0,1,0
35,unemployed,married,secondary,0,1,1,0,1,28,9,173,8,0,1,0
60,retired,married,primary,0,55,0,0,1,4,10,207,1,0,1,0
58,technician,married,secondary,0,786,1,0,0,7,11,165,3,0,1,0
28,management,married,tertiary,0,22,1,0,1,31,9,59,3,0,1,0
57,unemployed,married,secondary,0,890,0,0,1,5,3,343,4,0,1,0
35,management,married,tertiary,0,451,1,0,1,17,1,220,6,0,1,0
54,admin.,married,tertiary,0,59,1,0,1,10,9,268,1,0,1,0
31,management,single,tertiary,0,15,0,0,1,11,8,119,2,0,1,0
32,blue-collar,single,secondary,0,15341,0,0,0,21,11,738,3,0,1,0
35,self-employed,married,tertiary,1,28,0,1,1,8,9,259,1,0,1,0
33,blue-collar,married,secondary,0,58,0,0,0,16,11,144,2,0,1,0
50,technician,married,secondary,0,103,1,0,1,3,3,109,4,6,3,0
46,management,single,secondary,0,244,1,0,0,15,11,244,1,0,1,0
35,services,married,secondary,0,0,0,0,0,9,10,115,4,0,1,0
49,admin.,married,secondary,0,880,1,1,1,18,11,22,3,0,1,0
33,blue-collar,single,primary,0,447,1,0,0,9,11,180,2,0,1,0
37,entrepreneur,married,primary,0,62,0,0,1,31,9,404,2,0,1,0
30,blue-collar,single,secondary,0,148,0,0,1,2,1,206,1,0,1,0
34,admin.,single,secondary,0,79,1,0,1,28,9,219,3,0,1,0
29,blue-collar,single,secondary,0,9,1,0,1,11,11,262,3,0,1,0
32,management,married,tertiary,0,578,0,1,1,22,9,29,2,0,1,0
50,blue-collar,married,primary,0,888,0,1,2,10,9,160,3,0,1,0
58,technician,single,secondary,0,382,0,0,1,13,8,460,2,0,1,0
30,management,married,tertiary,0,1390,0,0,1,20,8,552,4,0,1,0
39,management,married,tertiary,0,22,1,0,0,2,10,493,1,0,1,0
51,technician,married,secondary,0,130,0,0,1,22,8,547,3,0,1,0
38,admin.,single,secondary,0,77,0,0,1,20,6,441,4,0,1,0
30,self-employed,single,secondary,0,1031,0,0,0,20,7,7,1,0,1,0
52,management,divorced,primary,0,92,0,1,1,16,9,469,7,0,1,0
40,technician,married,tertiary,0,1063,1,1,1,19,8,264,2,0,1,0
37,technician,married,secondary,0,0,1,1,1,15,9,101,3,0,1,0
30,blue-collar,married,secondary,0,282,1,1,0,23,11,148,2,0,1,0
51,management,married,tertiary,0,1394,1,0,1,5,8,115,1,0,1,0
27,technician,single,secondary,0,16,0,0,0,19,11,193,1,0,1,0
35,blue-collar,married,secondary,0,975,1,0,1,16,9,102,1,0,1,0
47,admin.,married,tertiary,0,12276,0,0,0,20,10,77,5,0,1,0
29,blue-collar,married,secondary,0,313,1,0,1,20,1,172,2,3,2,0
52,admin.,married,secondary,0,1648,1,0,1,19,6,172,3,0,1,0
43,admin.,single,secondary,0,6,0,0,1,4,3,58,1,1,3,0
31,blue-collar,married,primary,0,1127,1,0,2,13,11,43,1,1,3,0
54,blue-collar,married,secondary,0,1070,0,0,1,18,6,373,4,0,1,0
59,housemaid,married,secondary,0,1040,0,0,1,5,8,123,2,0,1,0
51,blue-collar,married,secondary,0,50,1,1,0,6,11,121,1,0,1,0
32,management,married,tertiary,0,62,1,0,2,13,6,45,1,0,1,0
46,blue-collar,married,secondary,0,4707,1,0,0,23,11,93,8,0,1,0
30,technician,single,secondary,0,925,0,0,1,20,6,240,1,0,1,0
42,management,divorced,primary,0,0,1,0,1,19,6,73,5,0,1,0
39,blue-collar,married,primary,0,867,1,0,0,7,11,481,1,0,1,0
35,blue-collar,married,secondary,0,120,1,0,0,28,11,245,2,0,1,0
34,admin.,married,secondary,0,61,0,1,0,5,11,21,1,0,1,0
42,technician,divorced,secondary,0,0,1,0,0,28,11,471,2,0,1,0
57,management,married,primary,0,687,1,1,2,21,9,107,3,0,1,0
38,management,single,tertiary,0,38,0,0,1,20,8,105,2,0,1,0
29,blue-collar,single,secondary,0,2806,0,0,1,15,7,294,1,5,2,0
48,management,married,tertiary,0,2498,0,0,1,14,8,98,2,0,1,0
33,technician,married,secondary,0,390,0,0,1,13,8,460,2,0,1,0
23,technician,single,secondary,0,1587,1,1,1,14,11,502,2,0,1,0
37,blue-collar,married,secondary,0,288,1,0,1,5,11,159,6,0,1,0
40,technician,single,secondary,0,822,1,1,1,29,4,155,2,3,3,0
37,blue-collar,single,secondary,0,197,1,0,0,16,11,251,3,0,1,0
28,services,single,secondary,0,159,1,0,2,12,11,345,2,0,1,0
39,technician,single,secondary,0,681,1,0,0,5,10,170,1,0,1,0
57,retired,divorced,primary,1,0,0,1,1,24,9,125,2,0,1,0
38,blue-collar,single,unknown,0,495,1,0,0,8,11,297,1,0,1,0
60,blue-collar,married,secondary,0,414,0,0,1,4,3,147,1,0,1,0
38,management,divorced,tertiary,0,151,1,0,1,17,9,50,1,0,1,0
26,student,single,secondary,0,2572,1,0,1,5,11,620,1,0,1,0
32,blue-collar,married,secondary,0,320,1,0,0,6,11,198,2,0,1,0
35,management,single,tertiary,0,304,1,0,1,19,6,274,2,0,1,0
30,management,single,secondary,0,1299,0,0,1,14,8,515,2,0,1,0
37,blue-collar,married,secondary,0,740,1,0,1,7,11,434,3,2,3,0
36,blue-collar,married,secondary,0,537,0,1,1,7,9,206,6,0,1,0
34,admin.,single,secondary,0,1581,1,1,0,20,11,52,11,0,1,0
28,blue-collar,married,secondary,0,708,1,0,0,6,10,339,5,0,1,0
37,blue-collar,married,primary,0,178,1,1,0,9,10,72,1,0,1,0
31,services,single,secondary,0,671,1,0,0,7,11,193,3,0,1,0
34,blue-collar,married,primary,0,3,1,0,2,8,11,26,1,0,1,0
28,technician,single,secondary,0,981,1,0,1,24,9,225,1,0,1,0
38,technician,married,tertiary,0,1042,1,0,1,4,3,419,2,0,1,0
80,retired,married,primary,0,1021,0,0,2,26,3,37,1,0,1,0
59,retired,married,secondary,0,1035,1,1,1,5,8,223,1,0,1,0
54,management,married,tertiary,0,1114,1,0,1,21,6,1195,2,1,2,0
29,blue-collar,single,tertiary,0,98,0,0,1,10,8,170,2,0,1,0
39,technician,married,secondary,0,24,1,0,1,28,4,79,4,0,1,0
30,technician,single,secondary,0,486,0,0,1,28,4,335,3,0,1,0
41,services,divorced,secondary,0,727,1,0,1,11,11,246,1,0,1,0
26,blue-collar,married,secondary,0,895,1,0,1,4,3,820,3,0,1,0
55,admin.,married,primary,0,319,0,0,1,21,6,124,3,0,1,0
36,admin.,single,secondary,0,206,1,0,0,8,11,183,1,0,1,0
30,management,married,tertiary,0,0,0,0,1,7,8,74,1,0,1,0
26,blue-collar,single,secondary,0,249,1,0,1,29,4,235,3,5,3,0
32,management,married,tertiary,0,927,0,0,1,8,7,282,1,0,1,0
43,blue-collar,divorced,primary,0,515,1,0,1,18,6,182,1,0,1,0
48,admin.,married,secondary,0,1060,1,0,1,20,1,87,2,3,3,0
49,technician,married,secondary,0,308,0,0,1,27,9,266,5,0,1,0
34,blue-collar,married,secondary,0,808,1,1,1,17,9,20,3,0,1,0
27,blue-collar,single,primary,0,431,1,0,0,15,11,286,2,0,1,0
31,admin.,single,secondary,0,396,1,0,0,19,11,104,1,0,1,0
39,services,married,secondary,0,0,1,0,0,20,11,793,2,0,1,0
19,student,single,unknown,0,60,0,0,1,14,8,253,1,0,1,0
40,services,married,secondary,0,695,1,0,1,11,11,270,1,10,3,0
25,admin.,single,tertiary,0,1141,1,0,1,5,11,718,1,1,3,0
38,technician,divorced,tertiary,0,791,1,0,0,26,11,89,2,0,1,0
62,blue-collar,married,primary,0,1381,0,0,1,19,7,1020,1,0,1,0
27,services,married,secondary,0,0,1,0,1,23,9,198,13,0,1,0
56,management,married,tertiary,0,412,0,0,2,20,6,179,6,0,1,0
33,management,married,tertiary,0,310,0,0,1,29,8,179,2,0,1,0
52,blue-collar,married,secondary,0,1319,0,0,2,30,1,37,2,0,1,0
33,blue-collar,married,secondary,0,0,1,1,1,28,9,83,12,0,1,0
27,services,married,secondary,0,511,1,0,0,30,10,85,5,0,1,0
35,admin.,married,secondary,0,907,0,1,0,2,9,97,4,0,1,0
41,blue-collar,single,primary,0,22,1,0,0,14,11,152,1,0,1,0
28,blue-collar,single,secondary,0,0,0,1,1,31,9,11,21,0,1,0
55,management,divorced,tertiary,0,8044,1,0,1,11,11,175,5,19,2,0
56,admin.,single,secondary,0,1854,1,0,2,7,11,45,1,2,3,0
33,blue-collar,single,secondary,0,1794,1,0,1,12,11,360,1,1,2,0
42,technician,married,secondary,0,2,0,0,0,29,11,249,2,0,1,0
34,student,single,unknown,0,2321,0,0,1,9,6,600,2,5,3,0
35,technician,single,secondary,0,144,0,0,1,22,9,163,2,0,1,0
46,technician,divorced,secondary,0,1,1,1,0,26,11,200,3,0,1,0
31,self-employed,single,secondary,0,762,0,0,1,11,8,312,3,0,1,0
48,self-employed,married,tertiary,0,16,1,1,1,18,6,214,1,0,1,0
38,technician,married,secondary,0,20,0,0,1,2,3,147,1,0,1,0
47,services,married,secondary,0,2070,1,1,0,26,11,136,1,0,1,0
48,management,married,tertiary,0,308,1,0,1,14,9,125,5,0,1,0
57,technician,married,unknown,0,1617,1,0,0,7,11,96,2,0,1,0
30,admin.,married,secondary,0,39,1,0,1,28,9,101,3,0,1,0
39,blue-collar,married,primary,0,332,1,0,0,8,11,277,3,0,1,0
31,management,single,tertiary,0,713,0,0,1,28,8,162,1,0,1,0
44,blue-collar,married,secondary,0,2885,1,0,0,30,11,63,3,0,1,0
38,services,married,secondary,0,968,1,0,1,6,1,272,1,0,1,0
58,unknown,married,tertiary,0,4150,0,0,0,6,10,363,1,0,1,0
42,management,married,tertiary,0,687,0,0,1,11,8,667,2,0,1,0
33,management,married,secondary,0,333,0,0,1,28,8,80,6,0,1,0
55,retired,married,primary,0,1821,0,0,1,8,8,224,2,0,1,0
30,unknown,single,unknown,0,6929,0,0,1,19,6,341,1,0,1,0
35,technician,single,secondary,0,126,0,0,1,22,8,112,2,0,1,0
35,technician,married,secondary,0,2019,1,1,1,18,6,83,2,1,3,0
56,retired,married,secondary,0,878,0,0,0,20,10,123,3,0,1,0
27,management,single,tertiary,0,6791,0,0,2,22,2,174,2,28,0,0
39,self-employed,divorced,secondary,0,0,1,0,0,23,11,210,2,0,1,0
36,admin.,married,secondary,0,110,1,0,2,4,3,185,1,0,1,0
35,self-employed,married,secondary,0,28,0,1,0,2,9,159,3,0,1,0
34,housemaid,single,primary,0,443,0,0,1,30,4,10,1,1,2,0
28,unemployed,single,primary,0,236,0,0,1,6,3,460,3,0,1,0
37,technician,married,secondary,0,2707,1,0,2,16,9,109,1,0,1,0
57,technician,married,secondary,0,1753,1,0,1,7,11,539,1,0,1,0
34,services,married,secondary,0,1182,1,0,0,28,11,124,1,0,1,0
38,management,single,tertiary,0,427,1,0,1,18,6,253,1,1,3,0
48,technician,married,primary,0,788,0,0,2,9,9,36,2,0,1,0
35,admin.,married,secondary,0,0,0,0,1,7,9,78,11,0,1,0
54,blue-collar,married,primary,0,244,1,0,1,29,9,337,2,0,1,0
38,technician,married,tertiary,0,940,0,0,1,12,8,191,7,0,1,0
44,entrepreneur,married,tertiary,0,1631,1,0,1,17,6,81,1,2,3,0
60,admin.,married,secondary,0,7336,0,0,1,31,2,494,1,0,1,0
27,student,single,primary,1,25,0,0,0,28,8,8,1,0,1,0
33,management,single,secondary,0,0,0,0,0,20,11,190,2,0,1,0
32,technician,married,secondary,0,5,1,0,1,17,6,114,1,0,1,0
44,admin.,married,secondary,0,497,1,0,1,3,3,321,3,2,2,0
49,blue-collar,married,primary,0,2356,0,1,2,14,9,236,2,0,1,0
42,blue-collar,married,secondary,0,3,1,0,1,12,11,118,1,0,1,0
35,services,married,secondary,0,128,1,0,1,12,11,136,1,0,1,0
32,admin.,married,tertiary,0,390,1,1,1,5,11,100,1,1,2,0
39,technician,single,secondary,0,300,0,0,1,10,0,315,6,1,3,0
54,technician,married,secondary,0,827,0,1,0,20,10,294,2,0,1,0
35,technician,married,tertiary,0,25,0,0,1,27,8,219,2,0,1,0
41,technician,single,primary,0,340,1,0,1,13,11,262,1,1,3,0
35,management,married,tertiary,0,867,1,0,1,20,6,298,2,3,0,0
41,blue-collar,married,secondary,0,140,1,0,1,29,4,636,2,0,1,0
36,technician,married,secondary,0,3,0,0,1,20,8,100,4,0,1,0
51,self-employed,married,secondary,0,4920,0,0,2,2,10,392,2,0,1,0
59,unknown,single,secondary,0,3237,0,0,0,6,10,100,3,0,1,0
44,blue-collar,married,primary,0,0,1,1,1,21,6,32,2,3,2,0
49,admin.,married,secondary,0,1096,1,0,1,17,1,609,1,5,3,0
37,admin.,single,tertiary,0,869,0,0,1,30,9,60,8,0,1,0
60,technician,divorced,tertiary,0,1900,1,0,0,29,11,77,3,0,1,0
40,management,married,tertiary,0,413,1,0,0,14,11,150,1,0,1,0
34,housemaid,married,secondary,1,0,0,0,1,21,8,398,2,0,1,0
41,technician,married,secondary,0,2490,1,0,0,21,11,115,2,0,1,0
39,services,married,secondary,0,20928,0,0,1,14,11,1166,1,1,2,0
34,admin.,married,secondary,0,560,1,0,0,5,11,198,3,0,1,0
38,blue-collar,divorced,secondary,0,0,1,0,1,11,11,580,1,1,3,0
56,blue-collar,married,primary,0,826,1,0,1,21,9,853,1,0,1,0
42,services,married,secondary,0,115,1,1,1,17,1,161,1,2,3,0
47,student,single,unknown,0,107,0,0,2,15,9,119,8,0,1,0
32,blue-collar,married,secondary,0,320,1,1,1,3,3,22,4,0,1,0
25,student,single,secondary,0,703,0,0,1,5,11,1100,3,0,1,0
29,technician,divorced,secondary,0,328,1,1,1,4,3,25,1,0,1,0
48,management,divorced,tertiary,0,148,0,0,1,12,8,152,2,0,1,0
39,self-employed,single,tertiary,0,2298,1,1,1,20,1,13,2,18,2,0
31,blue-collar,married,secondary,0,64,1,0,1,18,9,302,3,0,1,0
28,management,single,tertiary,0,4013,1,0,0,4,10,386,1,0,1,0
32,management,married,tertiary,0,0,0,0,0,9,11,280,1,0,1,0
35,technician,married,tertiary,0,633,1,1,1,2,3,76,3,3,2,0
32,blue-collar,married,primary,0,902,1,0,0,27,11,106,2,0,1,0
30,blue-collar,married,secondary,0,2850,0,0,0,8,11,181,2,0,1,0
54,management,married,tertiary,0,313,1,0,0,5,11,83,2,0,1,0
41,blue-collar,married,secondary,0,923,1,0,0,14,11,249,2,0,1,0
35,admin.,single,primary,0,8,1,0,0,16,11,148,18,0,1,0
44,technician,married,secondary,0,945,1,0,1,4,8,190,1,0,1,0
58,management,married,tertiary,0,2261,1,0,1,3,10,1361,1,1,3,0
43,blue-collar,married,primary,0,18,1,0,1,14,11,131,2,3,2,0
52,blue-collar,married,secondary,0,5828,1,0,2,13,11,276,2,0,1,0
60,retired,married,primary,0,6307,1,0,0,11,10,362,1,0,1,0
32,management,single,tertiary,0,537,0,0,0,29,11,187,3,0,1,0
41,blue-collar,married,secondary,0,393,1,1,1,10,9,122,1,0,1,0
54,blue-collar,divorced,primary,0,215,1,0,0,4,10,71,5,0,1,0
30,blue-collar,single,secondary,0,132,1,0,0,16,11,329,1,0,1,0
36,technician,single,secondary,0,35,0,0,1,29,8,493,2,0,1,0
27,admin.,single,secondary,0,125,0,0,1,21,9,104,1,8,3,0
32,technician,single,secondary,0,129,1,0,1,7,11,213,1,0,1,0
34,management,married,tertiary,0,0,0,0,1,6,8,139,2,0,1,0
43,admin.,married,secondary,0,315,0,0,1,23,9,129,2,0,1,0
43,services,married,primary,0,2567,1,0,1,14,11,109,1,2,3,0
31,management,divorced,tertiary,0,883,1,0,1,19,6,168,1,0,1,0
37,technician,married,secondary,0,1120,1,0,0,30,11,103,5,0,1,0
51,technician,divorced,secondary,0,0,1,0,0,28,11,463,2,0,1,0
52,blue-collar,married,secondary,0,1117,1,0,1,13,11,365,1,0,1,0
57,blue-collar,married,secondary,0,773,1,1,0,18,10,97,8,0,1,0
32,technician,single,tertiary,0,390,1,0,0,23,11,85,1,0,1,0
47,admin.,married,secondary,0,1358,1,0,1,14,11,80,4,0,1,0
31,management,married,tertiary,0,216,0,0,1,22,9,47,1,0,1,0
27,blue-collar,single,secondary,0,317,1,0,0,20,11,16,10,0,1,0
31,blue-collar,single,primary,0,2369,1,0,1,18,11,87,1,0,1,0
36,admin.,divorced,tertiary,0,125,1,0,0,26,11,172,1,0,1,0
44,blue-collar,married,primary,0,6,0,0,1,10,9,338,9,0,1,0
34,blue-collar,married,primary,0,15841,1,0,1,20,1,423,5,0,1,0
32,housemaid,married,primary,0,51,1,0,1,12,11,324,1,0,1,0
52,management,married,secondary,0,0,1,1,0,27,11,62,13,0,1,0
30,services,single,secondary,0,1881,0,1,0,26,10,29,1,0,1,0
48,blue-collar,married,primary,0,456,1,1,0,19,11,289,1,0,1,0
39,management,married,primary,0,1873,0,0,0,9,10,161,2,0,1,0
59,management,divorced,tertiary,0,0,1,0,1,31,9,52,8,0,1,0
42,admin.,married,secondary,0,445,1,0,0,7,11,202,2,0,1,0
77,retired,married,secondary,0,2123,0,0,2,4,3,141,4,0,1,0
29,technician,married,secondary,0,767,1,0,1,5,3,253,1,0,1,0
49,technician,divorced,secondary,0,229,0,0,1,8,8,219,2,0,1,0
57,retired,married,secondary,0,3783,1,0,0,6,10,198,3,0,1,0
37,blue-collar,married,secondary,0,140,1,1,1,7,11,490,1,0,1,0
35,technician,married,secondary,0,6,1,0,1,11,11,204,2,2,3,0
63,retired,divorced,secondary,0,859,0,0,1,13,3,92,1,0,1,0
37,technician,married,secondary,0,261,0,0,1,29,8,301,4,0,1,0
37,services,married,secondary,0,50,1,0,0,8,11,352,3,0,1,0
60,retired,married,secondary,0,0,0,0,1,5,8,143,3,0,1,0
36,technician,married,secondary,0,283,1,1,0,27,10,56,2,0,1,0
48,self-employed,married,secondary,0,91,0,0,1,21,8,136,8,0,1,0
47,entrepreneur,married,tertiary,0,0,0,0,2,18,6,103,2,0,1,0
56,management,divorced,tertiary,0,442,0,0,0,28,11,77,3,0,1,0
45,blue-collar,married,secondary,0,0,0,0,1,30,9,25,2,0,1,0
53,housemaid,married,secondary,0,1182,1,0,1,7,0,82,1,1,3,0
56,blue-collar,married,secondary,0,316,1,0,0,19,11,27,1,0,1,0
59,technician,married,secondary,0,316,0,0,1,14,8,200,4,0,1,0
34,management,married,tertiary,0,402,0,0,1,26,11,147,1,0,1,0
45,unemployed,single,primary,0,8725,0,0,1,8,9,286,2,0,1,0
32,technician,married,unknown,0,102,1,0,0,21,11,12,11,0,1,0
60,self-employed,married,secondary,0,0,0,0,0,6,10,97,1,0,1,0
54,blue-collar,divorced,secondary,0,615,0,1,1,20,6,230,1,0,1,0
41,services,married,secondary,0,0,1,0,0,5,11,114,2,0,1,0
44,blue-collar,married,secondary,0,3060,1,0,1,20,1,87,2,3,3,0
40,technician,married,secondary,0,990,1,0,1,6,3,252,3,0,1,0
40,services,divorced,primary,0,1937,1,0,0,2,10,86,1,0,1,0
29,technician,married,secondary,0,428,0,0,1,14,9,131,4,0,1,0
28,technician,married,secondary,0,655,1,0,0,9,11,179,2,0,1,0
35,management,married,tertiary,0,16,0,0,1,19,6,185,1,0,1,0
33,management,married,tertiary,0,2044,1,0,1,15,11,102,3,1,3,0
33,management,single,tertiary,0,20,0,0,1,21,8,329,2,0,1,0
50,retired,married,primary,0,29,0,0,0,20,10,135,5,0,1,0
37,management,single,tertiary,0,340,0,0,1,11,8,90,4,0,1,0
53,technician,married,secondary,0,1776,0,0,0,18,10,443,7,0,1,0
27,blue-collar,single,secondary,0,23,0,0,1,26,3,590,2,0,1,0
46,technician,married,secondary,0,863,1,0,1,3,3,67,3,0,1,0
36,blue-collar,divorced,secondary,0,7051,0,1,1,15,9,106,13,0,1,0
37,admin.,married,secondary,0,1049,0,0,1,31,9,126,5,0,1,0
28,admin.,married,tertiary,0,174,1,1,1,11,3,56,1,2,3,0
40,blue-collar,married,primary,0,137,0,1,1,10,9,214,1,0,1,0
48,blue-collar,married,primary,0,783,0,1,1,6,8,90,2,0,1,0
46,services,married,primary,0,116,1,0,1,18,11,267,4,3,3,0
39,technician,married,primary,0,2118,1,0,1,17,1,266,2,0,1,0
37,management,single,tertiary,0,10269,1,0,1,18,11,28,2,0,1,0
26,admin.,single,secondary,0,141,1,0,1,18,11,19,4,6,2,0
35,blue-collar,divorced,primary,0,13,0,1,1,9,9,364,1,0,1,0
37,management,single,tertiary,0,0,0,0,1,7,9,643,3,0,1,0
32,entrepreneur,married,secondary,0,1996,1,0,1,18,6,271,1,0,1,0
31,admin.,single,secondary,0,1129,1,0,1,18,11,145,3,0,1,0
36,housemaid,single,tertiary,0,561,0,0,0,6,10,274,2,0,1,0
36,management,married,tertiary,0,539,0,0,1,11,8,176,1,0,1,0
45,admin.,married,secondary,0,6971,0,0,1,22,11,119,1,0,1,0
58,housemaid,married,tertiary,0,497,0,0,0,11,10,138,5,0,1,0
34,management,married,tertiary,0,362,1,0,0,30,11,38,3,0,1,0
51,blue-collar,married,primary,0,4497,1,0,0,15,11,276,3,0,1,0
38,technician,single,tertiary,0,2496,0,0,0,17,10,193,1,0,1,0
73,retired,married,secondary,0,2850,0,0,1,8,7,512,1,7,3,0
